197066,197308,
99606,99982,
89901,90131,
82957,83004,
83351,83377,
83529,83374,
83534,83761,
83655,83517,
83741,83958,
89243,84878,
85493,84982,
85078,85445,
85240,87711,
86608,86614,
86587,84018,
83895,84090,
84157,84018,
84094,84025,
84575,84185,
84038,84171,
