108394,108688,
57143,57138,
51418,52325,
48126,48038,
48176,48157,
47924,48351,
47908,46989,
47045,46883,
47193,47032,
47114,47198,
47015,47161,
47106,47201,
47004,47404,
47215,47265,
47141,46961,
47183,47341,
47174,48586,
47313,47269,
47141,47259,
47232,47311,
