166,168,
86,86,
82,84,
70,83,
82,75,
73,81,
71,74,
85,71,
73,81,
71,74,
84,72,
74,80,
74,73,
80,72,
73,80,
72,76,
81,76,
76,80,
72,75,
80,71,
