161054,160978,
83828,83204,
74259,76841,
70120,70005,
70270,69576,
68202,68466,
68259,68349,
68451,68475,
68529,68459,
68485,68568,
68538,68530,
68540,68580,
68718,68801,
68626,68707,
68509,68736,
68707,68726,
68968,69393,
70577,69120,
69106,69275,
69308,69221,
