268,213,
122,114,
105,98,
99,93,
89,99,
93,91,
104,93,
88,99,
95,89,
99,94,
90,100,
95,95,
101,92,
89,101,
93,90,
99,93,
92,103,
93,90,
99,92,
93,100,
