3738,3687,
1943,1951,
1738,1752,
1609,1582,
1591,1594,
1590,1731,
1765,1656,
1606,1603,
1625,1681,
1605,1593,
1625,1650,
1588,1629,
1658,1602,
1605,1657,
1601,1615,
1651,1630,
1596,1588,
1639,1649,
1620,1616,
1752,1621,
