5112,5064,
2571,2565,
2317,2312,
2135,2136,
2143,2179,
2212,2227,
2456,2267,
2210,2244,
2238,2195,
2185,2227,
2176,2243,
2202,2175,
2240,2202,
2202,2241,
2203,2195,
2229,2177,
2230,2182,
2186,2216,
2175,2272,
2342,2455,
