12407,12275,
6241,6183,
5538,5526,
5098,5071,
5388,5212,
5104,5104,
5155,5174,
5130,5114,
5127,5142,
5120,5106,
5416,5162,
5114,5125,
5121,5119,
5121,5132,
5149,5131,
5155,5221,
5341,5135,
5169,5124,
5135,6037,
5557,5297,
