112408,112356,
59913,59278,
53103,53283,
48801,48439,
51525,49577,
49614,49563,
49467,49776,
49858,48382,
48496,48728,
48453,48334,
48643,48433,
48473,48253,
48468,48392,
48539,48605,
48614,48416,
48652,48503,
53793,49274,
49216,49300,
49276,49461,
49162,49116,
