207912,209782,
110443,109290,
98315,98035,
89715,89861,
92730,91139,
91435,90721,
89173,89179,
89201,89240,
89206,89381,
89311,89399,
90956,90703,
90768,90362,
90224,90442,
90296,90584,
92546,91509,
91432,91640,
90703,89722,
89505,89439,
89408,89618,
89475,89533,
